"time","prey","predator","parametres","experiment"
15.548383257057987,0.2158440011629557,1.2881766944846222,"A=1, B=1, C=1, D=2","exp4"
15.834649758255491,0.20457393844100344,1.0905882431733385,"A=1, B=1, C=1, D=2","exp4"
16.129536281434753,0.2045342009057834,0.915719440151882,"A=1, B=1, C=1, D=2","exp4"
16.447389549915542,0.21550607132185085,0.7611233501086175,"A=1, B=1, C=1, D=2","exp4"
16.791631943561626,0.23954131456498404,0.630476384547966,"A=1, B=1, C=1, D=2","exp4"
17.170318666853714,0.28138800887292337,0.5253141519794952,"A=1, B=1, C=1, D=2","exp4"
17.588726060035285,0.3491837412572978,0.44932502308181826,"A=1, B=1, C=1, D=2","exp4"
17.99355140133971,0.4402197658158121,0.4118727412777018,"A=1, B=1, C=1, D=2","exp4"
18.379993599407367,0.5533725658706439,0.4101828449345551,"A=1, B=1, C=1, D=2","exp4"
18.73957933389066,0.6806149683367363,0.44571479293471367,"A=1, B=1, C=1, D=2","exp4"
19.07900147913353,0.8115927258096329,0.5266999418052853,"A=1, B=1, C=1, D=2","exp4"
19.40557603153776,0.9271668638915043,0.6713537249294821,"A=1, B=1, C=1, D=2","exp4"
19.744597456647636,0.9965722952790418,0.9222067429254874,"A=1, B=1, C=1, D=2","exp4"
20.0,0.9838965308773494,1.1879921973615564,"A=1, B=1, C=1, D=2","exp4"
