"time","prey","predator","parametres","experiment"
14.627646372356496,4.117863191425943,1.1911977192943572,"A=1.5, B=1, C=3, D=1","exp1"
14.827755332572988,4.248110159131132,1.5160452161968179,"A=1.5, B=1, C=3, D=1","exp1"
14.994078335675214,4.121697180453642,1.8521485289917758,"A=1.5, B=1, C=3, D=1","exp1"
15.161021332414448,3.7792459431718854,2.176183109854967,"A=1.5, B=1, C=3, D=1","exp1"
15.33524813478573,3.28872537943762,2.390624404018226,"A=1.5, B=1, C=3, D=1","exp1"
15.491861797674819,2.8490448898618594,2.414976632249459,"A=1.5, B=1, C=3, D=1","exp1"
15.646365124228906,2.49310517552831,2.292439703498469,"A=1.5, B=1, C=3, D=1","exp1"
15.80798189100447,2.2321207933289897,2.0648336205113975,"A=1.5, B=1, C=3, D=1","exp1"
15.983058562996709,2.0732249330640773,1.777047343666581,"A=1.5, B=1, C=3, D=1","exp1"
16.155715531758954,2.0240922519639444,1.5057742593699175,"A=1.5, B=1, C=3, D=1","exp1"
16.334005704525058,2.066767571388286,1.2684955586720374,"A=1.5, B=1, C=3, D=1","exp1"
16.522115729022588,2.200199171378357,1.0762848238972744,"A=1.5, B=1, C=3, D=1","exp1"
16.72912658872633,2.440548427105054,0.9335699057659428,"A=1.5, B=1, C=3, D=1","exp1"
16.960908550551952,2.8130330858986445,0.8546217578503904,"A=1.5, B=1, C=3, D=1","exp1"
17.1613845694996,3.2048883962971506,0.8554734318240443,"A=1.5, B=1, C=3, D=1","exp1"
17.368439069084452,3.6383986561003767,0.9335571942725643,"A=1.5, B=1, C=3, D=1","exp1"
17.57262959718737,4.019990893272764,1.1076432356023562,"A=1.5, B=1, C=3, D=1","exp1"
17.790431323754667,4.2409821749904255,1.423835738208955,"A=1.5, B=1, C=3, D=1","exp1"
17.959448148361492,4.181047323156801,1.7529414924207272,"A=1.5, B=1, C=3, D=1","exp1"
18.127907806383188,3.891402134623842,2.093421156795003,"A=1.5, B=1, C=3, D=1","exp1"
18.2982923780499,3.4349017485064124,2.3472468881357793,"A=1.5, B=1, C=3, D=1","exp1"
18.464458519571746,2.9572888354561337,2.4240155903218294,"A=1.5, B=1, C=3, D=1","exp1"
18.616587248609342,2.582073736774059,2.3379944106198187,"A=1.5, B=1, C=3, D=1","exp1"
18.776955205208154,2.2922503041398627,2.13295008349355,"A=1.5, B=1, C=3, D=1","exp1"
18.94882264611385,2.1048665188099993,1.8552818273102825,"A=1.5, B=1, C=3, D=1","exp1"
19.123211147082877,2.028161089441357,1.5741892627644702,"A=1.5, B=1, C=3, D=1","exp1"
19.299045449577765,2.04714959668339,1.327424512736798,"A=1.5, B=1, C=3, D=1","exp1"
19.48444787730244,2.156210616548052,1.1223094520465167,"A=1.5, B=1, C=3, D=1","exp1"
19.685297589630252,2.3655437270612683,0.966052492429818,"A=1.5, B=1, C=3, D=1","exp1"
19.917277338819744,2.7129562821459112,0.8664233988702754,"A=1.5, B=1, C=3, D=1","exp1"
20.0,2.860948069171643,0.8512211703007482,"A=1.5, B=1, C=3, D=1","exp1"
